PREQ-20260519-0063,全部付款,应付货款,山西龙城跨越贸易有限公司,2179800,2179800.0,PPS-202604-2124,LDJT-2026-014-LCKY-07570,山西龙城跨越贸易有限公司,采购业务,--,--,--,事业二部一组,范雨农,2026-05-19,戚德慧,商业承兑汇票,已付款,2179800,2026-05-20,--,--
PREQ-20260518-0022,全部付款,应付货款,山西华源晋通汽贸有限公司,329400,329400.0,PPS-202604-362,LDJT-2026-014-HYJT-04503,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-05-18,戚德慧,汇款,已付款,329400,2026-05-19,--,--
PREQ-20260518-0019,全部付款,应付货款,徐州徐工新能源汽车有限公司,1317600,1317600.0,PPS-202604-1558,LDJT-2026-014-XXCQ-06094,陕西鑫兴驰强物流供应链有限公司,采购业务,--,--,--,事业二部四组,蒙迪,2026-05-18,戚德慧,商业承兑汇票,已付款,1317600,2026-05-19,--,--
PREQ-20260518-0014,全部付款,应付货款,徐州徐工新能源汽车有限公司,988200,988200.0,PPS-202604-2122,LDJT-2026-014-HCSM-08027,大同市禾成商贸有限公司,采购业务,--,--,--,事业二部一组,范雨农,2026-05-18,戚德慧,商业承兑汇票,已付款,988200,2026-05-19,--,--
PREQ-20260518-0023,全部付款,应付货款,陕西重型汽车有限公司,329400,329400.0,PPS-202603-1803,LDJT-2026-014-SXXZL-05976,陕西鑫尊龙汽车销售服务有限公司,采购业务,--,--,--,事业二部四组,宋晋,2026-05-18,戚德慧,商业承兑汇票,已付款,329400,2026-05-19,--,--
PREQ-20260515-0061,全部付款,应付货款,陕西重型汽车有限公司,329400,329400.0,PPS-202604-1500,LDJT-2026-014-JZZB-07294,晋中众邦汽车销售服务有限公司,采购业务,--,--,--,事业二部二组,尚勇磊,2026-05-15,戚德慧,商业承兑汇票,已付款,329400,2026-05-18,--,--
PREQ-20260515-0060,全部付款,应付货款,徐州徐工新能源汽车有限公司,2635200,2635200.0,PPS-202604-481,LDJT-2026-014-CKXMY-06388,太原市诚凯兴贸易有限公司,采购业务,--,--,--,事业二部二组,张旺龙,2026-05-15,戚德慧,商业承兑汇票,已付款,2635200,2026-05-18,--,--
PREQ-20260515-0059,全部付款,应付货款,陕西重型汽车有限公司,329400,329400.0,PPS-202604-170,LDJT-2026-014-HJGQ-05999,山西高镪贸易股份有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-05-15,戚德慧,商业承兑汇票,已付款,329400,2026-05-18,--,--
PREQ-20260515-0056,全部付款,应付货款,徐州徐工新能源汽车有限公司,988200,988200.0,PPS-202602-098,LDJT-2026-014-JZCH-00925,晋中常辉汽车运输有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-05-15,戚德慧,商业承兑汇票,已付款,988200,2026-05-18,--,--
PREQ-20260514-0080,全部付款,应付货款,陕西重型汽车有限公司,1647000,1647000.0,PPS-202604-314,LDJT-2026-014-HYJT-05160,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,白昊昊,2026-05-14,戚德慧,汇款,已付款,1647000,2026-05-18,--,--
PREQ-20260514-0083,全部付款,应付货款,陕西重型汽车有限公司,3952800,3952800.0,PPS-202604-053,LDJT-2026-014-JXXHCC-05862,晋中众邦汽车销售服务有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-05-14,戚德慧,商业承兑汇票,已付款,3952800,2026-05-15,--,--
PREQ-20260514-0081,全部付款,应付货款,陕西重型汽车有限公司,658800,658800.0,PPS-202603-1743,LDJT-2026-014-HYJT-04849,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-05-14,戚德慧,商业承兑汇票,已付款,658800,2026-05-15,--,--
PREQ-20260514-0079,全部付款,应付货款,徐州徐工新能源汽车有限公司,1317600,1317600.0,PPS-202604-2208,LDJT-2026-014-JZCH-08623,晋中常辉汽车运输有限公司,采购业务,--,--,--,事业二部二组,尚勇磊,2026-05-14,戚德慧,商业承兑汇票,已付款,1317600,2026-05-15,--,--
PREQ-20260514-0073,全部付款,应付货款,徐州徐工新能源汽车有限公司,329400,329400.0,PPS-202512-2475,LDJT-2025-014-LLJDQM-33438,吕梁金鼎汽贸有限公司,采购业务,--,--,--,事业二部二组,尚勇磊,2026-05-14,戚德慧,商业承兑汇票,已付款,329400,2026-05-15,--,--
PREQ-20260514-0082,全部付款,应付货款,徐州徐工新能源汽车有限公司,329400,329400.0,PPS-202603-1408,LDJT-2026-014-JCWL-01611,灵石县金程物流有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-05-14,戚德慧,商业承兑汇票,已付款,329400,2026-05-15,--,--
PREQ-20260514-0077,全部付款,应付货款,徐州徐工新能源汽车有限公司,324700,324700.0,PPS-202604-857,LDJT-2025-014-XYKY-34439,昔阳县坤源汽贸有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-05-14,戚德慧,商业承兑汇票,已付款,324700,2026-05-15,--,--
PREQ-20260513-0034,全部付款,应付货款,吕梁环优汽车贸易有限公司,3294000,3294000.0,PPS-202604-1499,LDJT-2026-014-LLHY-06930,吕梁环优汽车贸易有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-05-13,戚德慧,汇款,已付款,3294000,2026-05-14,--,--
PREQ-20260512-0090,全部付款,应付货款,山西欧依重型汽车销售有限公司,1976400,1976400.0,PPS-202604-364,LDJT-2026-014-SXOY-06369,山西欧依重型汽车销售有限公司,采购业务,--,--,--,事业二部二组,张旺龙,2026-05-12,戚德慧,汇款,已付款,1976400,2026-05-13,--,--
PREQ-20260512-0088,全部付款,应付货款,徐州徐工新能源汽车有限公司,988200,988200.0,PPS-202603-1067,LDJT-2026-014-EHYS-03088,大同市二红运输有限公司,采购业务,--,--,--,事业二部一组,秦凯琪,2026-05-12,戚德慧,商业承兑汇票,已付款,988200,2026-05-13,--,--
PREQ-20260512-0084,全部付款,应付货款,山西博信天源汽车贸易有限公司,988200,988200.0,PPS-202603-1066,LDJT-2026-014-SXBXTY-03918,山西博信天源汽车贸易有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-05-12,戚德慧,汇款,已付款,988200,2026-05-13,--,--
PREQ-20260512-0071,全部付款,应付货款,徐州徐工新能源汽车有限公司,1976400,1976400.0,PPS-202604-1495,LDJT-2025-014-SXYSDYS-34478,山西裕顺达运输有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-05-12,戚德慧,商业承兑汇票,已付款,1976400,2026-05-13,--,--
PREQ-20260512-0075,全部付款,应付货款,徐州徐工新能源汽车有限公司,658800,658800.0,PPS-202604-051,LDJT-2026-014-JZHJQC-05666,晋中航晋汽车销售服务有限公司,采购业务,--,--,--,事业二部二组,尚勇磊,2026-05-12,戚德慧,商业承兑汇票,已付款,658800,2026-05-13,--,--
PREQ-20260512-0072,全部付款,应付货款,山西恒圣汽车科技股份有限公司,658800,658800.0,PPS-202604-514,LDJT-2026-014-SXHS-06425,山西恒圣汽车科技股份有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-05-12,戚德慧,商业承兑汇票,已付款,658800,2026-05-13,--,--
PREQ-20260512-0069,全部付款,应付货款,陕西重型汽车有限公司,329400,329400.0,PPS-202603-1064,LDJT-2026-014-SXNR-04512,陕西诺瑞汽车销售服务有限公司,采购业务,--,--,--,事业二部四组,宋晋,2026-05-12,戚德慧,商业承兑汇票,已付款,329400,2026-05-13,--,--
PREQ-20260512-0028,全部付款,应付货款,吕梁市文飞工贸有限责任公司,3294000,3294000.0,PPS-202604-2073,LDJT-2026-014-WFGM-06695,吕梁市文飞工贸有限责任公司,采购业务,--,--,--,事业二部二组,尚勇磊,2026-05-12,戚德慧,汇款,已付款,3294000,2026-05-12,--,--
PREQ-20260511-0030,全部付款,应付货款,陕西重型汽车有限公司,658800,658800.0,PPS-202604-545,LDJT-2026-014-HYJT-05000,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-05-11,戚德慧,汇款,已付款,658800,2026-05-12,--,--
PREQ-20260511-0028,全部付款,应付货款,山西华源晋通汽贸有限公司,329400,329400.0,PPS-202604-1301,LDJT-2026-014-HYJT-04677,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-05-11,戚德慧,汇款,已付款,329400,2026-05-12,--,--
PREQ-20260511-0013,全部付款,应付货款,山西晨阳世佳汽车贸易有限公司,1647000,1647000.0,PPS-202603-1812,LDJT-2026-014-CYSJ-05217,山西晨阳世佳汽车贸易有限公司,采购业务,--,--,--,事业二部二组,尚勇磊,2026-05-11,戚德慧,汇款,已付款,1647000,2026-05-12,--,--
PREQ-20260508-0091,全部付款,应付货款,山西华源晋通汽贸有限公司,329400,329400.0,PPS-202604-1939,LDJT-2026-014-HYJT-04766,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-05-11,戚德慧,汇款,已付款,329400,2026-05-12,--,--
PREQ-20260509-0037,--,应付货款,山西欧依重型汽车销售有限公司,1976400,--,PPS-202604-364,LDJT-2026-014-SXOY-06369,山西欧依重型汽车销售有限公司,采购业务,--,--,--,事业二部二组,张旺龙,2026-05-09,戚德慧,商业承兑汇票,--,0,2026-05-11,--,--
PREQ-20260509-0032,全部付款,应付货款,陕西重型汽车有限公司,658800,658800.0,PPS-202603-1772,LDJT-2026-014-HYJT-04846,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-05-09,戚德慧,汇款,已付款,658800,2026-05-11,--,--
PREQ-20260509-0030,全部付款,应付货款,徐州徐工新能源汽车有限公司,329400,329400.0,PPS-202602-484,LDJT-2025-014-HSQC-32584,太原恒晟汽车销售有限责任公司,采购业务,--,--,--,事业二部二组,田若成,2026-05-09,戚德慧,商业承兑汇票,已付款,329400,2026-05-11,--,--
PREQ-20260508-0089,全部付款,应付货款,徐州徐工新能源汽车有限公司,658800,658800.0,PPS-202604-477,LDJT-2026-014-HCSM-06655,大同市禾成商贸有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-05-08,戚德慧,商业承兑汇票,已付款,658800,2026-05-09,--,--
PREQ-20260508-0072,--,应付货款,山西晨阳世佳汽车贸易有限公司,1647000,--,PPS-202603-1812,LDJT-2026-014-CYSJ-05217,山西晨阳世佳汽车贸易有限公司,采购业务,--,--,--,事业二部二组,尚勇磊,2026-05-08,戚德慧,汇款,--,0,2026-05-09,--,--
PREQ-20260508-0071,全部付款,应付货款,徐州徐工新能源汽车有限公司,658800,658800.0,PPS-202604-300,LDJT-2026-014-SHYQC-06168,山西盛宏业汽车销售服务有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-05-08,戚德慧,商业承兑汇票,已付款,658800,2026-05-09,--,--
PREQ-20260508-0043,全部付款,应付货款,朔州市华鑫汽车销售有限公司,329400,329400.0,PPS-202603-1653,LDJT-2026-014-SZHX-03584,朔州市华鑫汽车销售有限公司,采购业务,--,--,--,事业二部一组,张磊磊,2026-05-08,戚德慧,汇款,已付款,329400,2026-05-09,--,--
PREQ-20260508-0045,全部付款,应付货款,陕西重型汽车有限公司,1647000,1647000.0,PPS-202603-372,LDJT-2026-014-SXZK-03552,陕西重卡专用车有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-05-08,戚德慧,汇款,已付款,1647000,2026-05-09,--,--
PREQ-20260508-0042,全部付款,应付货款,徐州徐工新能源汽车有限公司,988200,988200.0,PPS-202601-1391,LDJT-2026-014-EHYS-01323,大同市二红运输有限公司,采购业务,--,--,--,事业二部一组,秦凯琪,2026-05-08,戚德慧,商业承兑汇票,已付款,988200,2026-05-09,--,--
PREQ-20260508-0040,全部付款,应付货款,陕西重型汽车有限公司,1317600,1317600.0,PPS-202603-1497,LDJT-2026-014-CDSC-05410,陕西昌达顺驰汽车销售服务有限公司,采购业务,--,--,--,事业二部四组,蒙迪,2026-05-08,戚德慧,汇款,已付款,1317600,2026-05-09,--,--
PREQ-20260508-0003,全部付款,应付货款,山西蓝通汽车贸易有限公司,988200,988200.0,PPS-202602-675,LDJT-2026-014-YQCY-00877,阳泉超越新能源服务有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-05-08,戚德慧,商业承兑汇票,已付款,988200,2026-05-09,--,--
PREQ-20260430-0031,全部付款,应付货款,陕西重型汽车有限公司,658800,658800.0,PPS-202604-502,LDJT-2026-014-XZKYPS-06485,忻州汇通汽车销售服务有限公司,采购业务,--,--,--,事业二部一组,范雨农,2026-04-30,戚德慧,银行承兑汇票,已付款,658800,2026-05-09,--,--
PREQ-20260507-0012,全部付款,应付货款,徐州徐工新能源汽车有限公司,658800,658800.0,PPS-202603-913,LDJT-2026-014-CKXMY-04591,太原市诚凯兴贸易有限公司,采购业务,--,--,--,事业二部二组,张旺龙,2026-05-07,戚德慧,商业承兑汇票,已付款,658800,2026-05-08,--,--
PREQ-20260507-0015,全部付款,应付货款,陕西重型汽车有限公司,329400,329400.0,PPS-202603-1654,LDJT-2026-014-XZHTQC-05043,忻州汇通汽车销售服务有限公司,采购业务,--,--,--,事业二部一组,范雨农,2026-05-07,戚德慧,汇款,已付款,329400,2026-05-08,--,--
PREQ-20260507-0020,全部付款,应付货款,吕梁环优汽车贸易有限公司,3294000,3294000.0,PPS-202604-1298,LDJT-2026-014-LLHY-07508,吕梁环优汽车贸易有限公司,采购业务,--,--,--,事业二部二组,尚勇磊,2026-05-07,戚德慧,汇款,已付款,3294000,2026-05-07,--,--
PREQ-20260506-0022,全部付款,应付货款,徐州徐工新能源汽车有限公司,1647000,1647000.0,PPS-202604-358,LDJT-2026-014-HRCT-04764,陕西鸿瑞诚泰工贸有限公司,采购业务,--,--,--,事业二部四组,何穆,2026-05-06,戚德慧,商业承兑汇票,已付款,1647000,2026-05-07,--,--
PREQ-20260506-0012,全部付款,应付货款,质子汽车科技有限公司,329400,329400.0,PPS-202512-1371,LDJT-2025-014-HJZY-32936,河津市梓宇物流有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-05-06,戚德慧,银行承兑汇票,已付款,48942.5,2026-05-07,--,--
PREQ-20260506-0012,全部付款,应付货款,质子汽车科技有限公司,329400,329400.0,PPS-202512-1371,LDJT-2025-014-HJZY-32936,河津市梓宇物流有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-05-06,戚德慧,商业承兑汇票,已付款,280457.5,2026-05-07,--,--
PREQ-20260430-0036,全部付款,应付货款,徐州徐工新能源汽车有限公司,865600,865600.0,PPS-202603-374,LDJT-2026-014-BJJYT-03568,宝鸡吉运通运输有限公司,采购业务,--,--,--,事业二部解决方案组,宋晋,2026-04-30,戚德慧,商业承兑汇票,已付款,865600,2026-05-06,--,--
PREQ-20260430-0033,全部付款,应付货款,徐州徐工新能源汽车有限公司,329400,329400.0,PPS-202604-301,LDJT-2026-014-JWZH-06269,运城市经纬纵横汽车销售服务有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-04-30,戚德慧,商业承兑汇票,已付款,329400,2026-05-06,--,--
PREQ-20260430-0032,全部付款,应付货款,徐州徐工新能源汽车有限公司,329400,329400.0,PPS-202604-1186,LDJT-2026-014-JCSXDY-07539,晋城市新动源商贸有限公司,采购业务,--,--,--,事业二部三组,白昊昊,2026-04-30,戚德慧,商业承兑汇票,已付款,329400,2026-05-06,--,--
PREQ-20260430-0029,全部付款,应付货款,徐州徐工新能源汽车有限公司,1976400,1976400.0,PPS-202603-1302,LDJT-2026-014-EHYS-04589,大同市二红运输有限公司,采购业务,--,--,--,事业二部一组,张磊磊,2026-04-30,戚德慧,商业承兑汇票,已付款,1976400,2026-05-06,--,--
PREQ-20260429-0089,全部付款,应付货款,陕西重型汽车有限公司,329400,329400.0,PPS-202604-614,LDJT-2026-014-SXRH-05898,陕西融和绿动汽车科技有限公司,采购业务,--,--,--,事业二部四组,何穆,2026-04-29,戚德慧,银行承兑汇票,已付款,329400,2026-04-30,--,--
PREQ-20260429-0092,全部付款,应付货款,徐州徐工新能源汽车有限公司,329400,329400.0,PPS-202603-914,LDJT-2026-014-JWZH-04548,运城市经纬纵横汽车销售服务有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-04-29,戚德慧,商业承兑汇票,已付款,329400,2026-04-30,--,--
PREQ-20260429-0090,全部付款,应付货款,运城市昊通汽贸有限公司,2305800,2305800.0,PPS-202604-169,LDJT-2026-014-HTQM-06115,运城市昊通汽贸有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-04-29,戚德慧,商业承兑汇票,已付款,2305800,2026-04-30,--,--
PREQ-20260429-0087,全部付款,应付货款,运城市昊通汽贸有限公司,1317600,1317600.0,PPS-202603-708,LDJT-2026-014-HTQM-04392,运城市昊通汽贸有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-04-29,戚德慧,商业承兑汇票,已付款,1317600,2026-04-30,--,--
PREQ-20260428-0113,全部付款,应付货款,徐州徐工新能源汽车有限公司,1647000,1647000.0,PPS-202603-1401,LDJT-2026-014-EHYS-04498,大同市二红运输有限公司,采购业务,--,--,--,事业二部一组,秦凯琪,2026-04-28,戚德慧,商业承兑汇票,已付款,1647000,2026-04-30,--,--
PREQ-20260428-0094,全部付款,应付货款,徐州徐工新能源汽车有限公司,658800,658800.0,PPS-202603-1408,LDJT-2026-014-JCWL-01611,灵石县金程物流有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-04-28,戚德慧,商业承兑汇票,已付款,658800,2026-04-30,--,--
PREQ-20260427-0091,全部付款,应付货款,徐州徐工新能源汽车有限公司,1647000,1647000.0,PPS-202603-721,LDJT-2026-014-CRSY-04237,陕西长润石油工程技术有限公司,采购业务,--,--,--,事业二部五组,朱子煜,2026-04-27,戚德慧,商业承兑汇票,已付款,1647000,2026-04-30,--,--
PREQ-20260427-0092,全部付款,应付货款,徐州徐工新能源汽车有限公司,1976400,1976400.0,PPS-202603-587,LDJT-2026-014-SXJCA-04196,陕西锦城安汽车销售服务有限公司,采购业务,--,--,--,事业二部四组,宋晋,2026-04-27,戚德慧,商业承兑汇票,已付款,1976400,2026-04-30,--,--
PREQ-20260427-0090,全部付款,应付货款,徐州徐工新能源汽车有限公司,1647000,1647000.0,PPS-202603-1000,LDJT-2026-014-SDW-04248,陕西晟达威工贸有限公司,采购业务,--,--,--,事业二部五组,朱子煜,2026-04-27,戚德慧,商业承兑汇票,已付款,1647000,2026-04-30,--,--
PREQ-20260427-0047,全部付款,应付货款,徐州徐工新能源汽车有限公司,1647000,1647000.0,PPS-202604-393,LDJT-2026-014-XZGM-04780,陕西新卓工贸有限公司,采购业务,--,--,--,事业二部四组,何穆,2026-04-27,戚德慧,商业承兑汇票,已付款,1647000,2026-04-30,--,--
PREQ-20260427-0044,全部付款,应付货款,徐州徐工新能源汽车有限公司,1647000,1647000.0,PPS-202604-363,LDJT-2026-014-RXCH-04759,陕西瑞旭辰晖运输有限公司,采购业务,--,--,--,事业二部四组,何穆,2026-04-27,戚德慧,商业承兑汇票,已付款,1647000,2026-04-30,--,--
PREQ-20260424-0056,全部付款,应付货款,徐州徐工新能源汽车有限公司,329400,329400.0,PPS-202604-429,LDJT-2026-014-KJY-05256,阳泉卡加优车汽车销售有限公司,采购业务,--,--,--,事业二部二组,张旺龙,2026-04-24,戚德慧,商业承兑汇票,已付款,329400,2026-04-30,--,--
PREQ-20260424-0054,全部付款,应付货款,徐州徐工新能源汽车有限公司,658800,658800.0,PPS-202602-392,LDJT-2026-014-EHYS-02041,大同市二红运输有限公司,采购业务,--,--,--,事业二部一组,张磊磊,2026-04-24,戚德慧,商业承兑汇票,已付款,658800,2026-04-30,--,--
PREQ-20260424-0060,全部付款,应付货款,徐州徐工新能源汽车有限公司,658800,658800.0,PPS-202603-338,LDJT-2026-014-JZHJQC-03949,晋中航晋汽车销售服务有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-04-24,戚德慧,商业承兑汇票,已付款,658800,2026-04-30,--,--
PREQ-20260423-0065,全部付款,应付货款,徐州徐工新能源汽车有限公司,329400,329400.0,PPS-202604-427,LDJT-2026-014-KYDD-05260,阳泉卡友地带汽车贸易有限公司,采购业务,--,--,--,事业二部二组,张旺龙,2026-04-23,戚德慧,商业承兑汇票,已付款,329400,2026-04-30,--,--
PREQ-20260421-0054,全部付款,应付货款,徐州徐工新能源汽车有限公司,329400,329400.0,PPS-202603-1413,LDJT-2026-014-EHYS-05053,大同市二红运输有限公司,采购业务,--,--,--,事业二部一组,秦凯琪,2026-04-21,戚德慧,商业承兑汇票,已付款,329400,2026-04-30,--,--
PREQ-20260421-0053,全部付款,应付货款,徐州徐工新能源汽车有限公司,329400,329400.0,PPS-202601-745,LDJT-2026-014-EHYS-00696,大同市二红运输有限公司,采购业务,--,--,--,事业二部一组,秦凯琪,2026-04-21,戚德慧,商业承兑汇票,已付款,329400,2026-04-30,--,--
PREQ-20260421-0043,全部付款,应付货款,徐州徐工新能源汽车有限公司,1317600,1317600.0,PPS-202603-1453,LDJT-2026-014-EHYS-05055,大同市二红运输有限公司,采购业务,--,--,--,事业二部一组,秦凯琪,2026-04-21,戚德慧,商业承兑汇票,已付款,1317600,2026-04-30,--,--
PREQ-20260429-0012,全部付款,应付货款,徐州徐工新能源汽车有限公司,6588000,6588000.0,PPS-202603-209,LDJT-2026-014-JZHJQC-03674,晋中航晋汽车销售服务有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-04-29,戚德慧,商业承兑汇票,已付款,6588000,2026-04-29,--,--
PREQ-20260429-0006,全部付款,应付货款,山西骏豪汽车销售服务有限公司,329400,329400.0,PPS-202604-440,LDJT-2026-014-SXWYWL-01490,山西伟运物流有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-04-29,戚德慧,汇款,已付款,329400,2026-04-29,--,--
PREQ-20260428-0128,全部付款,应付货款,陕西重型汽车有限公司,329400,329400.0,PPS-202604-503,LDJT-2026-014-HYJT-04113,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-04-28,戚德慧,银行承兑汇票,已付款,329400,2026-04-29,--,--
PREQ-20260428-0126,全部付款,应付货款,徐州徐工新能源汽车有限公司,658800,658800.0,PPS-202604-1295,LDJT-2026-014-SHYQC-03648,山西盛宏业汽车销售服务有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-04-28,戚德慧,商业承兑汇票,已付款,658800,2026-04-29,--,--
PREQ-20260428-0109,全部付款,应付货款,陕西元禾信科新能源科技有限公司,329400,329400.0,PPS-202604-612,LDJT-2026-014-YHXK-06538,陕西元禾信科新能源科技有限公司,采购业务,--,--,--,事业二部四组,何穆,2026-04-28,戚德慧,银行承兑汇票,已付款,329400,2026-04-29,--,--
PREQ-20260428-0102,全部付款,应付货款,陕西重型汽车有限公司,329400,329400.0,PPS-202603-978,LDJT-2026-014-HYJT-04671,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-04-28,戚德慧,银行承兑汇票,已付款,329400,2026-04-29,--,--
PREQ-20260428-0098,全部付款,应付货款,陕西重型汽车有限公司,329400,329400.0,PPS-202601-523,LDJT-2025-014-HYJT-35297,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,郭利明,2026-04-28,戚德慧,银行承兑汇票,已付款,329400,2026-04-29,--,--
PREQ-20260428-0061,全部付款,应付货款,山西华源晋通汽贸有限公司,329400,329400.0,PPS-202604-298,LDJT-2026-014-HYJT-04511,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-04-28,戚德慧,银行承兑汇票,已付款,329400,2026-04-29,--,--
PREQ-20260428-0058,全部付款,应付货款,山西华源晋通汽贸有限公司,329400,329400.0,PPS-202604-305,LDJT-2026-014-HYJT-05066,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-04-28,戚德慧,银行承兑汇票,已付款,329400,2026-04-29,--,--
PREQ-20260428-0030,全部付款,应付货款,山西国泰解放汽车销售有限公司,1647000,1647000.0,PPS-202604-510,LDJT-2026-014-GTJFQCXS-06689,山西国泰解放汽车销售有限公司,采购业务,--,--,--,事业二部二组,张旺龙,2026-04-28,戚德慧,汇款,已付款,1647000,2026-04-29,--,--
PREQ-20260428-0037,全部付款,应付货款,山西国泰解放汽车销售有限公司,1647000,1647000.0,PPS-202604-512,LDJT-2026-014-GTJFQCXS-06351,山西国泰解放汽车销售有限公司,采购业务,--,--,--,事业二部二组,张旺龙,2026-04-28,戚德慧,汇款,已付款,1647000,2026-04-29,--,--
PREQ-20260428-0006,全部付款,应付货款,陕西重型汽车有限公司,329400,329400.0,PPS-202604-983,LDJT-2026-014-HYJT-04170,山西华源晋通汽贸有限公司,采购业务,--,--,--,事业二部三组,王晓琪,2026-04-28,戚德慧,银行承兑汇票,已付款,329400,2026-04-29,--,--
PREQ-20260421-0037,全部付款,应付货款,徐州徐工新能源汽车有限公司,1647000,1647000.0,PPS-202603-1054,LDJT-2026-014-EHYS-03975,大同市二红运输有限公司,采购业务,--,--,--,事业二部一组,秦凯琪,2026-04-21,戚德慧,商业承兑汇票,已付款,1647000,2026-04-29,--,--
PREQ-20260427-0045,全部付款,应付货款,徐州徐工新能源汽车有限公司,1647000,1647000.0,PPS-202603-1458,LDJT-2026-014-SJWZ-04774,延安顺捷物资货运有限公司,采购业务,--,--,--,事业二部四组,何穆,2026-04-27,戚德慧,商业承兑汇票,已付款,1647000,2026-04-28,--,--
PREQ-20260427-0040,全部付款,应付货款,徐州徐工新能源汽车有限公司,1647000,1647000.0,PPS-202603-1506,LDJT-2026-014-YAYY-04701,延安裕源有限责任公司,采购业务,--,--,--,事业二部四组,何穆,2026-04-27,戚德慧,商业承兑汇票,已付款,1647000,2026-04-28,--,--
PREQ-20260427-0039,全部付款,应付货款,徐州徐工新能源汽车有限公司,3294000,3294000.0,PPS-202603-1300,LDJT-2026-014-EHYS-04625,大同市二红运输有限公司,采购业务,--,--,--,事业二部一组,张磊磊,2026-04-27,戚德慧,商业承兑汇票,已付款,3294000,2026-04-28,--,--
PREQ-20260427-0035,全部付款,应付货款,忻州震通道路运输有限公司,2179800,2179800.0,PPS-202509-020,LDJT-2025-014-HXWL-21340,忻州市宏欣物流有限公司,采购业务,--,--,--,事业二部一组,范雨农,2026-04-27,戚德慧,商业承兑汇票,已付款,2179800,2026-04-28,--,--
PREQ-20260424-0055,全部付款,应付货款,陕西重型汽车有限公司,3294000,3294000.0,PPS-202604-859,LDJT-2026-014-DTSYOQC-07021,大同市亚欧汽车销售服务有限公司,采购业务,--,--,--,事业二部一组,秦凯琪,2026-04-24,戚德慧,银行承兑汇票,已付款,3294000,2026-04-28,--,--
PREQ-20260424-0058,全部付款,应付货款,陕西重型汽车有限公司,988200,988200.0,PPS-202603-398,LDJT-2026-014-SXTC-03864,大同市首信天成汽车销售服务有限公司,采购业务,--,--,--,事业二部三组,马琛超,2026-04-24,戚德慧,银行承兑汇票,已付款,988200,2026-04-28,--,--
PREQ-20260423-0063,全部付款,应付货款,徐州徐工新能源汽车有限公司,4941000,4941000.0,PPS-202604-171,LDJT-2026-014-JZHJQC-05577,晋中航晋汽车销售服务有限公司,采购业务,--,--,--,事业二部二组,田若成,2026-04-23,戚德慧,商业承兑汇票,已付款,4941000,2026-04-28,--,--
PREQ-20260424-0052,全部付款,应付货款,柳林县运通物流配货有限公司,329400,329400.0,PPS-202602-202,LDJT-2026-014-SLTTSYS-02148,石楼天天顺运输有限公司,采购业务,--,--,--,事业二部二组,尚勇磊,2026-04-24,戚德慧,商业承兑汇票,已付款,329400,2026-04-27,--,--
PREQ-20260424-0040,全部付款,应付货款,质子汽车科技有限公司,329400,329400.0,PPS-202603-1655,LDJT-2026-014-SXKS-04138,山西凯晟新能源汽车销售有限公司,采购业务,--,--,--,事业二部一组,范雨农,2026-04-24,戚德慧,商业承兑汇票,已付款,280457.5,2026-04-27,--,--
